PRECINCTID,COUNTYFIPS,MCDFIPS,WARD,PRECINCT,DISTRICTNO,intersection
WP-021-57780-00005,021,57780,00,005,17,1.0
WP-021-57760-01001,021,57760,01,001,17,1.0
WP-021-57760-02002,021,57760,02,002,17,1.0
WP-021-57760-03003,021,57760,03,003,17,1.0
WP-021-57760-04004,021,57760,04,004,17,1.0
WP-125-58980-00002,125,58980,00,002,13,1.0
WP-163-58980-00001,163,58980,00,001,13,1.0
WP-163-47800-00002,163,47800,00,002,1,1.0
WP-163-47800-00004,163,47800,00,004,1,1.0
WP-163-47800-00006,163,47800,00,006,1,1.0
WP-163-47800-00008,163,47800,00,008,1,1.0
WP-163-47800-00010,163,47800,00,010,1,1.0
WP-163-47800-00012,163,47800,00,012,1,1.0
WP-163-47800-00014,163,47800,00,014,1,1.0
WP-163-47800-00016,163,47800,00,016,1,1.0
WP-163-47800-00018,163,47800,00,018,1,1.0
WP-163-47800-00020,163,47800,00,020,1,1.0
WP-163-47800-00022,163,47800,00,022,1,1.0
WP-163-47800-00024,163,47800,00,024,1,1.0
WP-163-86000-00002,163,86000,00,002,5,1.0
WP-163-86000-00004,163,86000,00,004,5,1.0
WP-163-86000-00005,163,86000,00,005,5,1.0
WP-163-86000-00006,163,86000,00,006,5,1.0
WP-163-86000-00007,163,86000,00,007,5,1.0
WP-163-86000-00008,163,86000,00,008,5,1.0
WP-163-86000-00009,163,86000,00,009,5,1.0
WP-163-86000-00010,163,86000,00,010,5,1.0
WP-163-86000-00011,163,86000,00,011,5,1.0
WP-163-86000-00012,163,86000,00,012,5,1.0
WP-163-86000-00013,163,86000,00,013,5,1.0
WP-163-86000-00015,163,86000,00,015,5,1.0
WP-163-86000-00016,163,86000,00,016,5,1.0
WP-163-86000-00017,163,86000,00,017,5,1.0
WP-163-86000-00018,163,86000,00,018,5,1.0
WP-163-86000-00020,163,86000,00,020,5,1.0
WP-163-86000-00021,163,86000,00,021,5,1.0
WP-163-86000-00022,163,86000,00,022,5,1.0
WP-163-86000-00023,163,86000,00,023,5,1.0
WP-163-86000-00024,163,86000,00,024,5,1.0
WP-163-86000-00025,163,86000,00,025,5,1.0
WP-163-86000-00026,163,86000,00,026,5,1.0
WP-163-86000-00027,163,86000,00,027,5,1.0
WP-163-86000-00028,163,86000,00,028,5,1.0
WP-163-86000-00029,163,86000,00,029,5,1.0
WP-163-86000-00030,163,86000,00,030,5,1.0
WP-163-86000-00031,163,86000,00,031,5,1.0
WP-163-86000-00032,163,86000,00,032,5,1.0
WP-163-86000-00034,163,86000,00,034,5,1.0
WP-163-86000-00035,163,86000,00,035,5,1.0
WP-163-86000-00036,163,86000,00,036,5,1.0
WP-163-86000-00037,163,86000,00,037,5,1.0
WP-163-86000-00038,163,86000,00,038,5,1.0
WP-163-86000-00039,163,86000,00,039,5,1.0
WP-163-86000-00040,163,86000,00,040,5,1.0
WP-163-86000-00041,163,86000,00,041,5,1.0
WP-163-86000-00042,163,86000,00,042,5,1.0
WP-125-69580-00002,125,69580,00,002,23,1.0
WP-125-75760-00001,125,75760,00,001,23,1.0
WP-125-75760-00002,125,75760,00,002,23,1.0
WP-125-75760-00003,125,75760,00,003,23,1.0
WP-125-75760-00004,125,75760,00,004,23,1.0
WP-125-75760-00007,125,75760,00,007,23,1.0
WP-125-40400-00001,125,40400,00,001,24,1.0
WP-125-40400-00002,125,40400,00,002,23,1.0
WP-125-40400-00003,125,40400,00,003,23,1.0
WP-125-40400-00004,125,40400,00,004,23,1.0
WP-125-40400-00008,125,40400,00,008,23,1.0
WP-125-40400-00009,125,40400,00,009,23,1.0
WP-125-61100-00001,125,61100,00,001,24,1.0
WP-125-61100-00003,125,61100,00,003,24,1.0
WP-125-61100-00008,125,61100,00,008,24,1.0
WP-125-61100-00009,125,61100,00,009,24,1.0
WP-125-61100-00011,125,61100,00,011,24,1.0
WP-125-61100-00014,125,61100,00,014,24,1.0
WP-125-61100-00004,125,61100,00,004,24,1.0
WP-125-61100-00007,125,61100,00,007,24,1.0
WP-163-69420-00006,163,69420,00,006,4,1.0
WP-163-31420-00001,163,31420,00,001,5,1.0
WP-163-31420-00002,163,31420,00,002,5,1.0
WP-163-31420-00003,163,31420,00,003,5,1.0
WP-163-31420-00004,163,31420,00,004,5,1.0
WP-163-31420-00005,163,31420,00,005,5,1.0
WP-163-31420-00006,163,31420,00,006,5,1.0
WP-163-31420-00007,163,31420,00,007,5,1.0
WP-163-31420-00008,163,31420,00,008,5,1.0
WP-163-31420-00009,163,31420,00,009,5,1.0
WP-163-31420-00010,163,31420,00,010,5,1.0
WP-163-35580-00001,163,35580,00,001,12,1.0
WP-163-35580-00002,163,35580,00,002,12,1.0
WP-163-35580-00003,163,35580,00,003,12,1.0
WP-163-35580-00004,163,35580,00,004,12,1.0
WP-163-35580-00005,163,35580,00,005,12,1.0
WP-163-35580-00006,163,35580,00,006,12,1.0
WP-163-36700-00001,163,36700,00,001,11,0.010507595369862956
WP-163-36700-00001,163,36700,00,001,12,0.9894330082332294
WP-163-36700-00002,163,36700,00,002,11,0.020510759521113253
WP-163-36700-00002,163,36700,00,002,12,0.9794892404789485
WP-163-36700-00003,163,36700,00,003,12,1.0
WP-163-36280-00001,163,36280,00,001,3,1.0
WP-163-36280-00002,163,36280,00,002,3,1.0
WP-163-36280-00003,163,36280,00,003,3,1.0
WP-163-36280-00004,163,36280,00,004,3,1.0
WP-163-36280-00005,163,36280,00,005,3,1.0
WP-163-36280-00006,163,36280,00,006,3,1.0
WP-163-36280-00007,163,36280,00,007,3,1.0
WP-031-15000-00001,031,15000,00,001,37,1.0
WP-125-82450-00001,125,82450,00,001,23,1.0
WP-125-61100-00013,125,61100,00,013,24,1.0
WP-125-61100-00005,125,61100,00,005,24,1.0
WP-031-15000-00002,031,15000,00,002,37,1.0
WP-031-15000-00003,031,15000,00,003,37,1.0
WP-093-35060-00004,093,35060,00,004,22,1.0
WP-093-35060-00007,093,35060,00,007,22,1.0
WP-093-35060-00005,093,35060,00,005,22,1.0
WP-125-84240-00007,125,84240,00,007,7,1.0
WP-093-35060-00001,093,35060,00,001,22,1.0
WP-093-35060-00006,093,35060,00,006,22,1.0
WP-125-59820-00001,125,59820,00,001,9,1.0
WP-125-59820-00002,125,59820,00,002,24,1.0
WP-125-59820-00003,125,59820,00,003,24,1.0
WP-125-59820-00004,125,59820,00,004,9,1.0
WP-125-59820-00005,125,59820,00,005,9,1.0
WP-125-59820-00006,125,59820,00,006,24,1.0
WP-125-59820-00007,125,59820,00,007,9,1.0
WP-125-59820-00008,125,59820,00,008,24,1.0
WP-125-38080-00001,125,38080,00,001,23,1.0
WP-125-38080-00003,125,38080,00,003,23,1.0
WP-125-38080-00004,125,38080,00,004,23,1.0
WP-125-38080-00006,125,38080,00,006,23,1.0
WP-125-38080-00008,125,38080,00,008,23,1.0
WP-125-86860-00002,125,86860,00,002,23,1.0
WP-125-86860-00004,125,86860,00,004,23,1.0
WP-125-86860-00005,125,86860,00,005,23,1.0
WP-125-86860-00006,125,86860,00,006,23,1.0
WP-125-86860-00007,125,86860,00,007,23,1.0
WP-125-86860-00008,125,86860,00,008,23,1.0
WP-125-86860-00009,125,86860,00,009,23,1.0
WP-125-86860-00011,125,86860,00,011,23,1.0
WP-125-84240-00004,125,84240,00,004,23,1.0
WP-125-84240-00006,125,84240,00,006,23,1.0
WP-125-84240-00016,125,84240,00,016,23,1.0
WP-125-84240-00017,125,84240,00,017,23,1.0
WP-125-84240-00018,125,84240,00,018,23,1.0
WP-125-84240-00019,125,84240,00,019,23,1.0
WP-093-37040-00001,093,37040,00,001,22,1.0
WP-093-37040-00002,093,37040,00,002,22,1.0
WP-093-37040-00003,093,37040,00,003,22,1.0
WP-093-37040-00004,093,37040,00,004,22,1.0
WP-093-37040-00005,093,37040,00,005,22,1.0
WP-093-35060-00002,093,35060,00,002,22,1.0
WP-093-35060-00003,093,35060,00,003,22,1.0
WP-093-35060-00008,093,35060,00,008,22,1.0
WP-093-35060-00009,093,35060,00,009,22,1.0
WP-151-88760-00001,151,88760,00,001,25,1.0
WP-151-88760-00002,151,88760,00,002,25,1.0
WP-159-01600-00001,159,01600,00,001,20,1.0
WP-159-01600-00002,159,01600,00,002,20,1.0
WP-125-84240-00002,125,84240,00,002,23,1.0
WP-125-84240-00011,125,84240,00,011,23,1.0
WP-125-84240-00001,125,84240,00,001,23,1.0
WP-125-84240-00008,125,84240,00,008,7,1.0
WP-125-84240-00015,125,84240,00,015,23,1.0
WP-125-84240-00013,125,84240,00,013,7,0.15514776488330745
WP-125-84240-00013,125,84240,00,013,23,0.8448522351166963
WP-125-69035-01006,125,69035,01,006,9,1.0
WP-125-69035-03013,125,69035,03,013,9,1.0
WP-125-69035-03003,125,69035,03,003,9,1.0
WP-125-69035-03016,125,69035,03,016,9,1.0
WP-125-53980-00006,125,53980,00,006,23,1.0
WP-125-53980-00007,125,53980,00,007,23,1.0
WP-125-59440-00003,125,59440,00,003,13,1.0
WP-125-59440-00004,125,59440,00,004,13,1.0
WP-125-27440-00026,125,27440,00,026,6,1.0
WP-125-27440-00027,125,27440,00,027,6,1.0
WP-125-35640-00002,125,35640,00,002,24,1.0
WP-125-62040-00001,125,62040,00,001,24,1.0
WP-125-62040-00002,125,62040,00,002,24,1.0
WP-147-70700-00001,147,70700,00,001,25,1.0
WP-147-70700-00002,147,70700,00,002,25,1.0
WP-147-15540-00001,147,15540,00,001,25,1.0
WP-147-15540-00002,147,15540,00,002,25,1.0
WP-125-09180-00001,125,09180,00,001,7,1.0
WP-125-09180-00002,125,09180,00,002,7,1.0
WP-007-01760-00001,007,01760,00,001,36,1.0
WP-007-01760-00002,007,01760,00,002,36,1.0
WP-007-01760-00005,007,01760,00,005,36,1.0
WP-059-74560-00001,059,74560,00,001,16,1.0
WP-059-74560-00002,059,74560,00,002,16,1.0
WP-125-65440-01001,125,65440,01,001,7,1.0
WP-125-65440-01002,125,65440,01,002,7,1.0
WP-125-65440-01003,125,65440,01,003,7,1.0
WP-125-65440-02004,125,65440,02,004,7,0.9881484866676026
WP-125-65440-02004,125,65440,02,004,13,0.011139646980275818
WP-125-65440-02005,125,65440,02,005,7,1.0
WP-125-65440-02006,125,65440,02,006,7,1.0
WP-125-65440-03007,125,65440,03,007,7,1.0
WP-125-65440-03008,125,65440,03,008,7,1.0
WP-125-65440-03009,125,65440,03,009,7,1.0
WP-125-65440-04010,125,65440,04,010,7,1.0
WP-125-65440-04011,125,65440,04,011,7,1.0
WP-125-65440-04012,125,65440,04,012,7,1.0
WP-125-65440-05013,125,65440,05,013,7,1.0
WP-125-65440-05014,125,65440,05,014,7,1.0
WP-125-65440-05015,125,65440,05,015,7,1.0
WP-125-65440-06016,125,65440,06,016,7,1.0
WP-125-65440-06017,125,65440,06,017,7,1.0
WP-125-65440-06018,125,65440,06,018,7,1.0
WP-125-65440-07019,125,65440,07,019,7,1.0
WP-125-65440-07020,125,65440,07,020,7,1.0
WP-125-65440-07021,125,65440,07,021,7,1.0
WP-125-69035-01008,125,69035,01,008,9,1.0
WP-125-69035-01014,125,69035,01,014,9,1.0
WP-125-69035-01017,125,69035,01,017,9,1.0
WP-125-69035-01022,125,69035,01,022,9,1.0
WP-125-69035-01023,125,69035,01,023,9,1.0
WP-125-69035-01026,125,69035,01,026,9,1.0
WP-125-69035-01029,125,69035,01,029,9,1.0
WP-125-69035-02004,125,69035,02,004,9,1.0
WP-125-69035-02007,125,69035,02,007,9,1.0
WP-125-69035-02009,125,69035,02,009,9,1.0
WP-125-69035-02010,125,69035,02,010,9,1.0
WP-125-69035-02018,125,69035,02,018,9,1.0
WP-125-69035-02019,125,69035,02,019,9,1.0
WP-125-69035-02021,125,69035,02,021,9,1.0
WP-125-69035-02025,125,69035,02,025,9,1.0
WP-125-69035-02032,125,69035,02,032,9,1.0
WP-125-69035-03001,125,69035,03,001,9,1.0
WP-125-69035-03002,125,69035,03,002,9,1.0
WP-125-69035-03012,125,69035,03,012,9,1.0
WP-125-69035-03024,125,69035,03,024,9,1.0
WP-125-69035-03031,125,69035,03,031,9,1.0
WP-125-69035-04005,125,69035,04,005,9,1.0
WP-125-69035-04011,125,69035,04,011,9,1.0
WP-125-69035-04015,125,69035,04,015,9,1.0
WP-125-69035-04027,125,69035,04,027,9,1.0
WP-125-69035-04030,125,69035,04,030,9,1.0
WP-125-69020-00001,125,69020,00,001,9,1.0
WP-125-69020-00002,125,69020,00,002,9,1.0
WP-125-69020-00003,125,69020,00,003,9,1.0
WP-125-69020-00004,125,69020,00,004,9,1.0
WP-125-69020-00005,125,69020,00,005,9,1.0
WP-125-53980-00001,125,53980,00,001,23,1.0
WP-125-53980-00002,125,53980,00,002,23,1.0
WP-125-53980-00003,125,53980,00,003,23,1.0
WP-125-53980-00004,125,53980,00,004,23,1.0
WP-125-53980-00005,125,53980,00,005,23,1.0
WP-125-53980-00008,125,53980,00,008,23,1.0
WP-125-88140-00001,125,88140,00,001,23,1.0
WP-125-88140-00002,125,88140,00,002,23,1.0
WP-125-88140-00003,125,88140,00,003,23,1.0
WP-125-88140-00004,125,88140,00,004,23,1.0
WP-125-83060-00001,125,83060,00,001,13,1.0
WP-125-83060-00002,125,83060,00,002,13,1.0
WP-125-85480-00001,125,85480,00,001,13,1.0
WP-125-85480-00003,125,85480,00,003,13,1.0
WP-125-85480-00005,125,85480,00,005,13,1.0
WP-125-85480-00006,125,85480,00,006,13,1.0
WP-125-85480-00007,125,85480,00,007,13,1.0
WP-125-85480-00009,125,85480,00,009,13,1.0
WP-125-85480-00011,125,85480,00,011,13,1.0
WP-125-85480-00012,125,85480,00,012,13,1.0
WP-125-85480-00013,125,85480,00,013,13,1.0
WP-125-85480-00014,125,85480,00,014,13,1.0
WP-125-85480-00015,125,85480,00,015,13,1.0
WP-125-85480-00017,125,85480,00,017,13,1.0
WP-125-85480-00018,125,85480,00,018,13,1.0
WP-125-85480-00019,125,85480,00,019,13,1.0
WP-125-85480-00020,125,85480,00,020,13,1.0
WP-125-85480-00021,125,85480,00,021,13,1.0
WP-125-85480-00022,125,85480,00,022,13,1.0
WP-125-85480-00023,125,85480,00,023,13,1.0
WP-125-85480-00024,125,85480,00,024,13,1.0
WP-125-85480-00025,125,85480,00,025,13,1.0
WP-125-17640-00001,125,17640,00,001,23,1.0
WP-125-17640-00003,125,17640,00,003,13,1.0
WP-125-17640-00004,125,17640,00,004,13,1.0
WP-125-17640-00005,125,17640,00,005,13,1.0
WP-125-17640-00006,125,17640,00,006,13,1.0
WP-125-17640-00007,125,17640,00,007,23,1.0
WP-125-17640-00008,125,17640,00,008,23,1.0
WP-125-17640-00009,125,17640,00,009,23,1.0
WP-125-17640-00013,125,17640,00,013,13,1.0
WP-125-17640-00015,125,17640,00,015,23,1.0
WP-125-49820-00002,125,49820,00,002,23,1.0
WP-125-49820-00004,125,49820,00,004,23,1.0
WP-125-49820-00005,125,49820,00,005,23,1.0
WP-125-49820-00006,125,49820,00,006,23,1.0
WP-125-75100-00001,125,75100,00,001,23,1.0
WP-125-75100-00002,125,75100,00,002,23,1.0
WP-125-75100-00003,125,75100,00,003,23,1.0
WP-125-75100-00004,125,75100,00,004,23,1.0
WP-125-59440-00001,125,59440,00,001,13,1.0
WP-125-59440-00002,125,59440,00,002,13,1.0
WP-125-59440-00005,125,59440,00,005,13,1.0
WP-125-59440-00006,125,59440,00,006,13,1.0
WP-125-59440-00011,125,59440,00,011,13,1.0
WP-125-59440-00012,125,59440,00,012,13,0.6286250784117252
WP-125-59440-00012,125,59440,00,012,23,0.3713749215882739
WP-125-59440-00016,125,59440,00,016,13,1.0
WP-125-59440-00017,125,59440,00,017,13,1.0
WP-125-59440-00018,125,59440,00,018,13,1.0
WP-125-59440-00019,125,59440,00,019,13,1.0
WP-125-59440-00021,125,59440,00,021,13,1.0
WP-125-27440-00001,125,27440,00,001,13,1.0
WP-125-27440-00002,125,27440,00,002,13,1.0
WP-125-27440-00003,125,27440,00,003,13,1.0
WP-125-27440-00004,125,27440,00,004,13,1.0
WP-125-27440-00005,125,27440,00,005,13,1.0
WP-125-27440-00006,125,27440,00,006,13,1.0
WP-125-27440-00007,125,27440,00,007,13,1.0
WP-125-27440-00008,125,27440,00,008,13,1.0
WP-125-27440-00009,125,27440,00,009,13,1.0
WP-125-27440-00010,125,27440,00,010,13,1.0
WP-125-27440-00011,125,27440,00,011,13,1.0
WP-125-27440-00012,125,27440,00,012,13,1.0
WP-125-27440-00013,125,27440,00,013,6,1.0
WP-125-27440-00014,125,27440,00,014,6,1.0
WP-125-27440-00015,125,27440,00,015,6,1.0
WP-125-27440-00018,125,27440,00,018,6,1.0
WP-125-27440-00019,125,27440,00,019,6,1.0
WP-125-27440-00020,125,27440,00,020,6,1.0
WP-125-27440-00021,125,27440,00,021,6,1.0
WP-125-27440-00022,125,27440,00,022,6,1.0
WP-125-27440-00023,125,27440,00,023,6,1.0
WP-125-27440-00024,125,27440,00,024,6,1.0
WP-125-27440-00025,125,27440,00,025,6,1.0
WP-125-27380-01001,125,27380,01,001,6,1.0
WP-125-27380-01002,125,27380,01,002,6,1.0
WP-125-27380-01003,125,27380,01,003,6,1.0
WP-125-27380-01004,125,27380,01,004,6,1.0
WP-125-27380-01005,125,27380,01,005,6,1.0
WP-125-27380-01006,125,27380,01,006,6,1.0
WP-125-04105-00001,125,04105,00,001,7,1.0
WP-125-04105-00002,125,04105,00,002,7,1.0
WP-125-04105-00003,125,04105,00,003,7,1.0
WP-125-04105-00004,125,04105,00,004,7,1.0
WP-125-04105-00005,125,04105,00,005,7,1.0
WP-125-04105-00007,125,04105,00,007,7,1.0
WP-125-74920-00001,125,74920,00,001,8,1.0
WP-125-74920-00002,125,74920,00,002,8,1.0
WP-125-74920-00003,125,74920,00,003,8,1.0
WP-125-74920-00004,125,74920,00,004,7,1.0
WP-125-74920-00005,125,74920,00,005,7,1.0
WP-125-74920-00006,125,74920,00,006,7,1.0
WP-125-74920-00007,125,74920,00,007,7,1.0
WP-125-74920-00008,125,74920,00,008,7,1.0
WP-125-74920-00009,125,74920,00,009,7,1.0
WP-125-74920-00010,125,74920,00,010,7,1.0
WP-125-27880-00001,125,27880,00,001,8,1.0
WP-125-27880-00002,125,27880,00,002,8,1.0
WP-125-27880-00003,125,27880,00,003,8,1.0
WP-125-27880-00004,125,27880,00,004,8,1.0
WP-125-27880-00005,125,27880,00,005,8,1.0
WP-125-40000-00003,125,40000,00,003,8,1.0
WP-125-40000-00004,125,40000,00,004,8,1.0
WP-125-40000-00005,125,40000,00,005,8,1.0
WP-125-64900-00001,125,64900,00,001,8,1.0
WP-125-64900-00002,125,64900,00,002,8,1.0
WP-125-50560-00001,125,50560,00,001,3,1.0
WP-125-50560-00002,125,50560,00,002,3,1.0
WP-125-50560-00003,125,50560,00,003,3,1.0
WP-125-50560-00004,125,50560,00,004,3,1.0
WP-125-50560-00005,125,50560,00,005,3,1.0
WP-125-50560-00006,125,50560,00,006,3,1.0
WP-125-50560-00007,125,50560,00,007,3,1.0
WP-125-50560-00008,125,50560,00,008,3,1.0
WP-125-50560-00009,125,50560,00,009,3,1.0
WP-125-50560-00010,125,50560,00,010,3,1.0
WP-125-50560-00011,125,50560,00,011,3,1.0
WP-125-08640-00002,125,08640,00,002,7,0.027411094907708534
WP-125-08640-00002,125,08640,00,002,8,0.9725295278017885
WP-125-08640-00003,125,08640,00,003,8,1.0
WP-125-08640-00005,125,08640,00,005,8,1.0
WP-125-08640-00007,125,08640,00,007,8,1.0
WP-147-17520-00001,147,17520,00,001,25,1.0
WP-147-17520-00003,147,17520,00,003,25,1.0
WP-147-13720-00002,147,13720,00,002,25,1.0
WP-125-09110-00001,125,09110,00,001,7,1.0
WP-125-09110-00002,125,09110,00,002,7,1.0
WP-125-09110-00003,125,09110,00,003,7,1.0
WP-125-09110-00004,125,09110,00,004,7,1.0
WP-125-09110-00006,125,09110,00,006,7,1.0
WP-125-09110-00007,125,09110,00,007,7,1.0
WP-125-09110-00008,125,09110,00,008,7,1.0
WP-125-09110-00009,125,09110,00,009,7,1.0
WP-125-09110-00010,125,09110,00,010,7,1.0
WP-125-09110-00011,125,09110,00,011,7,1.0
WP-125-09110-00015,125,09110,00,015,7,1.0
WP-125-09110-00016,125,09110,00,016,7,1.0
WP-125-09110-00018,125,09110,00,018,7,1.0
WP-125-09110-00019,125,09110,00,019,7,1.0
WP-125-09110-00021,125,09110,00,021,7,1.0
WP-125-09110-00022,125,09110,00,022,7,1.0
WP-125-09110-00023,125,09110,00,023,7,1.0
WP-125-09110-00024,125,09110,00,024,7,1.0
WP-125-09110-00026,125,09110,00,026,7,1.0
WP-125-09110-00027,125,09110,00,027,7,1.0
WP-125-09110-00028,125,09110,00,028,7,0.9870696082012688
WP-125-09110-00028,125,09110,00,028,8,0.012930391798734158
WP-125-09110-00030,125,09110,00,030,7,1.0
WP-125-09110-00031,125,09110,00,031,7,1.0
WP-125-09110-00032,125,09110,00,032,7,1.0
WP-125-08640-00001,125,08640,00,001,8,1.0
WP-125-08640-00006,125,08640,00,006,8,1.0
WP-125-59920-00001,125,59920,00,001,7,0.04124642896111728
WP-125-59920-00001,125,59920,00,001,8,0.9587535710389058
WP-125-59920-00002,125,59920,00,002,8,1.0
WP-125-59920-00003,125,59920,00,003,8,1.0
WP-125-59920-00004,125,59920,00,004,7,0.013014530260986484
WP-125-59920-00004,125,59920,00,004,8,0.9869854697389734
WP-125-59920-00005,125,59920,00,005,8,1.0
WP-125-59920-00006,125,59920,00,006,8,1.0
WP-125-59920-00007,125,59920,00,007,8,1.0
WP-125-59920-00008,125,59920,00,008,8,1.0
WP-125-59920-00009,125,59920,00,009,8,1.0
WP-125-59920-00010,125,59920,00,010,8,1.0
WP-125-59920-00011,125,59920,00,011,8,1.0
WP-125-59920-00012,125,59920,00,012,8,1.0
WP-125-59920-00013,125,59920,00,013,8,1.0
WP-125-70040-00001,125,70040,00,001,8,1.0
WP-125-70040-00005,125,70040,00,005,8,1.0
WP-125-70040-00009,125,70040,00,009,8,1.0
WP-125-70040-00010,125,70040,00,010,8,1.0
WP-125-70040-00011,125,70040,00,011,8,1.0
WP-125-80700-00027,125,80700,00,027,9,1.0
WP-125-80700-00023,125,80700,00,023,9,1.0
WP-125-80700-00007,125,80700,00,007,9,1.0
WP-125-80700-00031,125,80700,00,031,9,1.0
WP-139-31880-00011,139,31880,00,011,31,1.0
WP-139-31880-00012,139,31880,00,012,31,1.0
WP-139-31880-00016,139,31880,00,016,31,1.0
WP-125-84240-00022,125,84240,00,022,23,1.0
WP-125-84240-00023,125,84240,00,023,23,1.0
WP-125-84240-00024,125,84240,00,024,23,1.0
WP-139-31880-00015,139,31880,00,015,31,1.0
WP-139-31880-00014,139,31880,00,014,31,1.0
WP-139-89280-00001,139,89280,00,001,31,1.0
WP-139-89260-00002,139,89260,00,002,31,1.0
WP-139-89260-00001,139,89260,00,001,31,1.0
WP-139-89260-00003,139,89260,00,003,31,1.0
WP-139-89260-00004,139,89260,00,004,31,1.0
WP-139-88820-00002,139,88820,00,002,30,1.0
WP-139-88820-00001,139,88820,00,001,30,1.0
WP-139-77980-00001,139,77980,00,001,30,1.0
WP-139-77980-00002,139,77980,00,002,30,1.0
WP-139-77980-00003,139,77980,00,003,30,1.0
WP-139-75840-00004,139,75840,00,004,31,1.0
WP-139-75840-00003,139,75840,00,003,31,1.0
WP-139-75840-00005,139,75840,00,005,31,1.0
WP-139-75840-00001,139,75840,00,001,31,1.0
WP-139-75840-00002,139,75840,00,002,31,1.0
WP-139-69000-00003,139,69000,00,003,31,1.0
WP-139-69000-00001,139,69000,00,001,31,1.0
WP-139-69000-00002,139,69000,00,002,31,1.0
WP-139-65940-00001,139,65940,00,001,31,1.0
WP-139-65940-00002,139,65940,00,002,31,1.0
WP-139-62460-00002,139,62460,00,002,31,1.0
WP-139-62460-00003,139,62460,00,003,31,1.0
WP-139-62460-00004,139,62460,00,004,31,1.0
WP-147-43160-00003,147,43160,00,003,25,1.0
WP-147-43160-00004,147,43160,00,004,25,1.0
WP-147-43160-00001,147,43160,00,001,25,1.0
WP-147-43160-00002,147,43160,00,002,25,1.0
WP-023-66660-00001,023,66660,00,001,17,1.0
WP-023-66660-00002,023,66660,00,002,17,1.0
WP-125-16160-00001,125,16160,00,001,8,1.0
WP-125-16160-00002,125,16160,00,002,3,1.0
WP-125-16160-00003,125,16160,00,003,8,1.0
WP-125-16160-00004,125,16160,00,004,8,1.0
WP-125-16160-00005,125,16160,00,005,8,1.0
WP-125-70060-00001,125,70060,00,001,8,1.0
WP-125-70060-00002,125,70060,00,002,8,1.0
WP-125-70040-00002,125,70040,00,002,8,1.0
WP-125-70040-00003,125,70040,00,003,8,1.0
WP-125-70040-00004,125,70040,00,004,8,1.0
WP-125-70040-00006,125,70040,00,006,8,1.0
WP-125-70040-00007,125,70040,00,007,8,1.0
WP-125-70040-00008,125,70040,00,008,8,1.0
WP-125-70040-00012,125,70040,00,012,8,1.0
WP-125-70040-00013,125,70040,00,013,8,1.0
WP-125-70040-00014,125,70040,00,014,8,1.0
WP-125-70040-00015,125,70040,00,015,8,1.0
WP-125-70040-00016,125,70040,00,016,8,1.0
WP-125-70040-00017,125,70040,00,017,8,1.0
WP-125-70040-00018,125,70040,00,018,8,1.0
WP-125-70040-00019,125,70040,00,019,3,1.0
WP-125-70040-00020,125,70040,00,020,8,1.0
WP-125-70040-00021,125,70040,00,021,8,1.0
WP-125-70040-00022,125,70040,00,022,8,1.0
WP-125-70040-00023,125,70040,00,023,8,1.0
WP-125-70040-00024,125,70040,00,024,8,1.0
WP-125-80700-00001,125,80700,00,001,9,1.0
WP-125-80700-00002,125,80700,00,002,9,1.0
WP-125-80700-00003,125,80700,00,003,9,1.0
WP-125-80700-00004,125,80700,00,004,9,1.0
WP-125-80700-00005,125,80700,00,005,9,1.0
WP-125-80700-00006,125,80700,00,006,9,1.0
WP-125-80700-00008,125,80700,00,008,9,1.0
WP-125-80700-00009,125,80700,00,009,9,1.0
WP-125-80700-00010,125,80700,00,010,9,1.0
WP-125-80700-00011,125,80700,00,011,9,1.0
WP-125-80700-00012,125,80700,00,012,9,1.0
WP-125-80700-00013,125,80700,00,013,9,1.0
WP-125-80700-00014,125,80700,00,014,9,1.0
WP-125-80700-00015,125,80700,00,015,9,1.0
WP-125-80700-00016,125,80700,00,016,9,1.0
WP-125-80700-00017,125,80700,00,017,9,1.0
WP-125-80700-00018,125,80700,00,018,9,1.0
WP-125-80700-00019,125,80700,00,019,9,1.0
WP-125-80700-00020,125,80700,00,020,9,1.0
WP-125-80700-00021,125,80700,00,021,9,1.0
WP-125-80700-00022,125,80700,00,022,9,1.0
WP-125-80700-00028,125,80700,00,028,9,1.0
WP-125-80700-00029,125,80700,00,029,9,1.0
WP-125-80700-00030,125,80700,00,030,3,1.0
WP-139-62460-00009,139,62460,00,009,31,1.0
WP-139-62460-00008,139,62460,00,008,31,1.0
WP-125-84240-00009,125,84240,00,009,7,1.0
WP-125-84240-00010,125,84240,00,010,7,1.0
WP-139-62460-00006,139,62460,00,006,31,1.0
WP-139-62460-00010,139,62460,00,010,31,1.0
WP-139-62460-00007,139,62460,00,007,31,1.0
WP-125-84240-00012,125,84240,00,012,23,1.0
WP-125-84240-00014,125,84240,00,014,23,1.0
WP-139-62460-00001,139,62460,00,001,31,1.0
WP-139-62460-00005,139,62460,00,005,31,1.0
WP-139-41520-00002,139,41520,00,002,31,1.0
WP-139-41520-00003,139,41520,00,003,31,1.0
WP-139-41520-00001,139,41520,00,001,31,1.0
WP-125-84240-00003,125,84240,00,003,23,1.0
WP-125-84240-00005,125,84240,00,005,23,1.0
WP-139-31880-00001,139,31880,00,001,31,1.0
WP-139-33360-00001,139,33360,00,001,31,1.0
